"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05"
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-04-12",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-04-16",,,"0.15",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-04-26",,,"0.24",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-05-09",,,"0.17",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-05-10",,,"0.38",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-05-13",,,"1.05",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-05-20",,,"0.39",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-06-10",,,"1.06",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-06-11",,,"1.00",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-06-18",,,"0.49",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-01",,,"0.10",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-05",,,"0.04",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-13",,,"0.07",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-14",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-15",,,"0.66",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-20",,,"0.10",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-21",,,"0.61",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-07-31",,,"0.13",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-08-05",,,"1.33",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-08-06",,,"0.33",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-08-12",,,"0.12",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-08-14",,,"2.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-09-08",,,"0.63",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-09-12",,,"0.65",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-09-20",,,"0.49",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-09-22",,,"0.10",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-09-23",,,"0.26",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-09-24",,,"1.29",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-10-04",,,"0.05",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-10-05",,,"1.41",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-10-13",,,"0.28",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-10-25",,,"0.03",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-10-26",,,"0.20",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-10-29",,,"1.23",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-11-20",,,"0.86",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-11-21",,,"0.16",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-11-26",,,"0.14",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-12-01",,,"0.71",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-12-16",,,"0.26",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-12-22",,,"0.51",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-12-24",,,"0.11",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2023-12-25",,,"1.51",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-02-22",,,"0.04",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-03-07",,,"0.18",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-03-08",,,"1.02",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-03-25",,,"0.09",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-03-26",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-02",,,"1.92",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-07",,,"0.45",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-09",,,"0.04",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-10",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-11",,,"0.76",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-25",,,"0.64",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-26",,,"2.62",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-27",,,"1.10",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-28",,,"1.47",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-04-29",,,"1.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-01",,,"0.77",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-03",,,"0.60",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-04",,,"0.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-06",,,"0.64",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-07",,,"0.20",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-08",,,"0.70",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-13",,,"0.14",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-14",,,"0.83",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-16",,,"1.04",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-17",,,"0.07",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-20",,,"0.17",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-23",,,"0.22",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-26",,,"0.87",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-05-31",,,"1.27",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-01",,,"0.45",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-04",,,"0.45",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-05",,,"0.21",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-06",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-07",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-08",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-09",,,"0.30",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-10",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-11",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-12",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-13",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-14",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-15",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-16",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-17",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-18",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-19",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-20",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-21",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-22",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-23",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-24",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-25",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-26",,,"0.60",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-27",,,"0.08",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-28",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-29",,,"0.04",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-06-30",,,"0.08",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-01",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-02",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-04",,,"0.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-05",,,"0.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-08",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-09",,,"0.02",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-10",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-11",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-12",,,"4.89",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-13",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-14",,,"0.00",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-15",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-16",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-17",,,"0.66",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-18",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-19",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-20",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-21",,,"0.02",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-22",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-23",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-25",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-26",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-27",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-28",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-29",,,"0.02",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-30",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-07-31",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-01",,,"0.08",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-02",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-03",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-04",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-05",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-06",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-07",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-08",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-09",,,"0.10",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-10",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-11",,,"0.00",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-12",,,"0.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-13",,,"0.01",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-14",,,"1.08",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-15",,,"0.38",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-16",,,"0.90",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-17",,,"0.06",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-18",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-19",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-20",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-21",,,"0.00",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-22",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-23",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-24",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-25",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-26",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-27",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-08-28",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-06",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-07",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-08",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-09",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-10",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-11",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-12",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-13",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-14",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-15",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-16",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-17",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-18",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-19",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-20",,,"0.06",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-21",,,"0.37",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-22",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-23",,,"0.39",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-24",,,"0.10",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-25",,,"0.02",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-26",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-27",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-28",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-29",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-09-30",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-01",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-02",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-03",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-04",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-05",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-06",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-07",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-08",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-09",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-10",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-11",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-12",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-13",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-14",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-15",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-16",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-17",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-18",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-19",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-20",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-21",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-22",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-23",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-24",,,"0.00","0.0",,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-25",,,"0.05",,,,,,,,,
"US1KSCK0002","COLUMBUS 3.6 N, KS US","37.222862","-94.842057","282.2","2024-10-26",,,"0.00","0.0",,,,,,,,
